股票代號,股票名稱,股數,權重
2330,台積電,25000,9.1827
GOOGL US,Alphabet 公司,4500,8.2245
AVGO US,博通公司,3900,8.1479
NVDA US,輝達,7000,7.797
LITE US,魯門特姆控股公司,1632,6.7484
MU US,美光科技公司,2500,6.5876
TER US,泰瑞達公司,2399,4.765
GEV US,奇異維諾瓦公司,750,4.2674
AMZN US,AMAZON. COM INC,3000,4.071
LRCX US,科林研發股份有限公司,2021,2.653
IFX GY,英飛凌科技股份有限公司,8000,2.5796
ENR GY,Siemens Energy AG,2200,2.3241
SU FP,施奈德電機公司,1400,2.3153
WMT UN,沃爾瑪公司,3400,2.2676
MSFT US,Microsoft Corp,1000,2.2429
CRWD US,Crowdstrike控股公司,938,2.23
ETN US,伊頓公開有限公司,1000,2.1584
HWM US,Howmet航太公司,1700,2.1357
COHR US,連貫公司,1300,2.0648
6501 JT,日立製作所有限公司,12000,1.9859
8306 JT,三菱UFJ金融集團公司,20000,1.8855
GLEN LN,嘉能可公司,40000,1.5549
CAT US,Caterpillar Inc,350,1.4957
NET US,Cloudflare公司,1200,1.3073
BWXT US,BWX科技股份有限公司,1100,1.2425
VRTX US,福泰製藥公司,450,1.0114
GS US,高盛集團,200,0.9683
