股票代號,股票名稱,股數,權重
2330,台積電,27000,9.1947
AVGO US,博通公司,3900,8.198
LITE US,魯門特姆控股公司,1800,7.8739
GOOGL US,Alphabet 公司,4500,7.8156
NVDA US,輝達,7000,7.3131
MU US,美光科技公司,2500,5.872
TER US,泰瑞達公司,2399,4.764
AMZN US,AMAZON. COM INC,3000,3.9187
GEV US,奇異維諾瓦公司,750,3.886
LRCX US,科林研發股份有限公司,2021,2.7293
8306 JT,三菱UFJ金融集團公司,27000,2.5151
IFX GY,英飛凌科技股份有限公司,8000,2.3502
SU FP,施奈德電機公司,1400,2.3444
COHR US,連貫公司,1300,2.336
WMT UN,沃爾瑪公司,3400,2.3028
ENR GY,Siemens Energy AG,2200,2.2603
MSFT US,Microsoft Corp,1000,2.217
CRWD US,Crowdstrike控股公司,938,2.2043
HWM US,Howmet航太公司,1700,2.2011
ETN US,伊頓公開有限公司,1000,2.1414
6501 JT,日立製作所有限公司,12000,2.0492
GLEN LN,嘉能可公司,40000,1.5522
CAT US,Caterpillar Inc,350,1.4643
NET US,Cloudflare公司,1200,1.3025
BWXT US,BWX科技股份有限公司,1100,1.2457
VRTX US,福泰製藥公司,450,1.0269
GS US,高盛集團,200,0.9686
