股票代號,股票名稱,股數,權重
2330,台積電,22000,8.8735
GOOGL US,Alphabet 公司,4000,7.2404
NVDA US,輝達,5300,5.773
AVGO US,博通公司,2400,5.098
MU US,美光科技公司,800,3.9918
CRWD US,Crowdstrike控股公司,3752,3.7458
AMZN US,AMAZON. COM INC,2800,3.5912
GEV US,奇異維諾瓦公司,650,3.5906
LRCX US,科林研發股份有限公司,2021,3.2667
GS US,高盛集團,550,3.1957
IFX GY,英飛凌科技股份有限公司,8000,3.1109
LITE US,魯門特姆控股公司,780,3.0782
AMD US,超微半導體公司,1100,3.0178
LLY US,禮來公司,450,2.987
HWM US,Howmet航太公司,1700,2.7133
CAT US,Caterpillar Inc,550,2.6623
ETN US,伊頓公開有限公司,1000,2.2096
MSFT US,Microsoft Corp,1000,2.1568
ENR GY,Siemens Energy AG,2200,2.0644
4062 JT,Ibiden Co Ltd,3500,1.9813
6506 JT,安川電機公司,11000,1.9602
COHR US,連貫公司,1300,1.955
6981 JT,村田製作所有限公司,7000,1.9225
SNDK US,晟碟公司（德拉瓦州）,250,1.7713
NET US,Cloudflare公司,1200,1.7667
SU FP,施奈德電機公司,950,1.5957
8306 JT,三菱UFJ金融集團公司,12000,1.5453
GLEN LN,嘉能可公司,40000,1.5366
SNOW US,Snowflake公司,850,1.2859
JPM US,摩根大通銀行,600,1.1846
AAPL US,蘋果公司,600,1.1205
