股票代號,股票名稱,股數,權重
GOOGL US,Alphabet 公司,4500,7.983
2330,台積電,22000,7.9492
MU US,美光科技公司,1600,7.7624
AVGO US,博通公司,3900,6.9827
NVDA US,輝達,6500,6.4076
LITE US,魯門特姆控股公司,900,3.7444
LRCX US,科林研發股份有限公司,2021,3.5477
AMZN US,AMAZON. COM INC,3000,3.5076
IFX GY,英飛凌科技股份有限公司,8000,3.493
GEV US,奇異維諾瓦公司,650,3.0348
CRWD US,Crowdstrike控股公司,938,3.0293
GS US,高盛集團,530,2.7474
COHR US,連貫公司,1300,2.3653
4062 JT,Ibiden Co Ltd,3500,2.3305
HWM US,Howmet航太公司,1700,2.2415
SNDK US,晟碟公司（德拉瓦州）,220,2.0824
AMD US,超微半導體公司,850,2.0494
WMT UN,沃爾瑪公司,3400,1.9568
ETN US,伊頓公開有限公司,1000,1.9378
ENR GY,Siemens Energy AG,2200,1.8916
MSFT US,Microsoft Corp,1000,1.8718
LLY US,禮來公司,350,1.8673
CAT US,Caterpillar Inc,400,1.7974
GLEN LN,嘉能可公司,40000,1.5053
SU FP,施奈德電機公司,950,1.449
NET US,Cloudflare公司,1200,1.3173
6981 JT,村田製作所有限公司,3800,1.1871
8306 JT,三菱UFJ金融集團公司,12000,1.1491
TSLA US,特斯拉公司,550,1.0578
MRVL US,Marvell Technology Inc,750,0.9934
SNOW US,Snowflake公司,800,0.9062
6506 JT,安川電機公司,4000,0.8123
