股票代號,股票名稱,股數,權重
2330,台積電,22000,8.0914
MU US,美光科技公司,1400,7.9372
GOOGL US,Alphabet 公司,4000,7.0027
AVGO US,博通公司,3000,5.5312
NVDA US,輝達,5700,5.5014
LRCX US,科林研發股份有限公司,2021,4.1109
GEV US,奇異維諾瓦公司,650,3.5475
IFX GY,英飛凌科技股份有限公司,8000,3.5363
CRWD US,Crowdstrike控股公司,938,3.4496
LITE US,魯門特姆控股公司,800,3.3717
AMZN US,AMAZON. COM INC,2800,3.3285
GS US,高盛集團,550,2.7777
CAT US,Caterpillar Inc,500,2.5573
4062 JT,Ibiden Co Ltd,3500,2.538
COHR US,連貫公司,1300,2.5176
AMD US,超微半導體公司,850,2.27
HWM US,Howmet航太公司,1700,2.2601
SNDK US,晟碟公司（德拉瓦州）,220,2.233
LLY US,禮來公司,350,2.131
ETN US,伊頓公開有限公司,1000,2.021
ENR GY,Siemens Energy AG,2200,1.9522
MSFT US,Microsoft Corp,1000,1.8245
MRVL US,Marvell Technology Inc,1100,1.5124
SU FP,施奈德電機公司,950,1.4926
6506 JT,安川電機公司,7000,1.4783
NET US,Cloudflare公司,1200,1.448
6981 JT,村田製作所有限公司,4200,1.3802
GLEN LN,嘉能可公司,40000,1.3382
8306 JT,三菱UFJ金融集團公司,12000,1.179
TSLA US,特斯拉公司,550,1.1213
WMT UN,沃爾瑪公司,1800,1.021
SNOW US,Snowflake公司,800,0.9966
