股票代號,股票名稱,股數,權重
2330,台積電,22000,8.5392
GOOGL US,Alphabet 公司,3500,6.5718
NVDA US,輝達,5200,5.9412
AVGO US,博通公司,2400,5.3241
CRWD US,Crowdstrike控股公司,3752,4.4368
AMZN US,AMAZON. COM INC,2800,4.0894
MU US,美光科技公司,800,3.6175
LITE US,魯門特姆控股公司,780,3.3325
IFX GY,英飛凌科技股份有限公司,8000,3.0358
GS US,高盛集團,550,2.9882
AMD US,超微半導體公司,1200,2.9593
LLY US,禮來公司,450,2.9115
LRCX US,科林研發股份有限公司,1700,2.7356
MSFT US,Microsoft Corp,1000,2.6578
GEV US,奇異維諾瓦公司,500,2.6019
HWM US,Howmet航太公司,1700,2.533
ETN US,伊頓公開有限公司,1000,2.3369
COHR US,連貫公司,1300,2.2199
ENR GY,Siemens Energy AG,2200,2.0641
NET US,Cloudflare公司,1200,1.9574
6506 JT,安川電機公司,11000,1.9569
SNOW US,Snowflake公司,1100,1.9336
AMAT US,應用材料,700,1.9195
6981 JT,村田製作所有限公司,7000,1.6949
SU FP,施奈德電機公司,900,1.6508
GLEN LN,嘉能可公司,40000,1.6123
JPM US,摩根大通銀行,800,1.5117
8306 JT,三菱UFJ金融集團公司,12000,1.3967
SNDK US,晟碟公司（德拉瓦州）,200,1.3003
MA US,萬事達卡,350,1.0352
TSEM US,塔爾半導體有限公司,750,0.9948
AAPL US,蘋果公司,600,0.9714
2454,聯發科,1000,0.6458
DDOG US,數據狗公司,300,0.4109
CRDO US,Credo Technology Group Holding,300,0.378
