股票代號,股票名稱,股數,權重
2330,台積電,22000,8.6031
GOOGL US,Alphabet 公司,4000,7.6573
NVDA US,輝達,5300,5.8595
AVGO US,博通公司,2400,4.936
MU US,美光科技公司,948,4.4621
CRWD US,Crowdstrike控股公司,3752,4.0503
GEV US,奇異維諾瓦公司,650,3.815
AMZN US,AMAZON. COM INC,2800,3.8069
LRCX US,科林研發股份有限公司,2021,3.3717
LITE US,魯門特姆控股公司,780,3.2476
IFX GY,英飛凌科技股份有限公司,8000,3.1842
GS US,高盛集團,550,3.1558
LLY US,禮來公司,450,2.8069
AMD US,超微半導體公司,1000,2.7387
CAT US,Caterpillar Inc,550,2.5853
HWM US,Howmet航太公司,1700,2.5146
MSFT US,Microsoft Corp,1000,2.1879
ETN US,伊頓公開有限公司,1000,2.1831
ENR GY,Siemens Energy AG,2200,2.0884
COHR US,連貫公司,1300,2.0178
SNDK US,晟碟公司（德拉瓦州）,250,1.8912
4062 JT,Ibiden Co Ltd,3500,1.8383
6981 JT,村田製作所有限公司,7000,1.789
NET US,Cloudflare公司,1200,1.7779
6506 JT,安川電機公司,10000,1.7132
SU FP,施奈德電機公司,950,1.5639
GLEN LN,嘉能可公司,40000,1.4988
8306 JT,三菱UFJ金融集團公司,12000,1.3956
SNOW US,Snowflake公司,850,1.2682
TSLA US,特斯拉公司,550,1.1055
JPM US,摩根大通銀行,500,0.9215
AAPL US,蘋果公司,339,0.6021
