股票代號,股票名稱,股數,權重
2330,台積電,22000,9.3622
NVDA US,輝達,5000,6.0469
GOOGL US,Alphabet 公司,3000,5.7802
MU US,美光科技公司,800,4.1487
AMZN US,AMAZON. COM INC,2800,4.1471
LITE US,魯門特姆控股公司,780,3.8808
AVGO US,博通公司,1800,3.6903
CRWD US,Crowdstrike控股公司,3000,3.6423
AMD US,超微半導體公司,1400,3.6235
GS US,高盛集團,550,3.1614
IFX GY,英飛凌科技股份有限公司,8000,2.9569
LLY US,禮來公司,450,2.9384
MSFT US,Microsoft Corp,1000,2.8548
GEV US,奇異維諾瓦公司,500,2.5348
LRCX US,科林研發股份有限公司,1500,2.5174
HWM US,Howmet航太公司,1700,2.503
ETN US,伊頓公開有限公司,1000,2.2391
ENR GY,Siemens Energy AG,2200,2.1326
COHR US,連貫公司,1300,2.0177
SNOW US,Snowflake公司,1100,2.0057
NET US,Cloudflare公司,1200,2.0002
JPM US,摩根大通銀行,950,1.8887
6981 JT,村田製作所有限公司,7000,1.8056
GLEN LN,嘉能可公司,40000,1.8002
AMAT US,應用材料,700,1.7965
SU FP,施奈德電機公司,900,1.7586
SNDK US,晟碟公司（德拉瓦州）,200,1.651
8306 JT,三菱UFJ金融集團公司,12000,1.5307
2454,聯發科,2000,1.4015
MA US,萬事達卡,350,1.1583
AAPL US,蘋果公司,600,1.0664
ASML NA,艾司摩爾控股公司,100,0.9677
TSEM US,塔爾半導體有限公司,750,0.8673
DDOG US,數據狗公司,500,0.6587
CRDO US,Credo Technology Group Holding,500,0.6469
HOOD US,羅賓漢市場公司,741,0.4295
