股票代號,股票名稱,股數,權重
MU US,美光科技公司,1600,7.9026
2330,台積電,22000,7.8698
GOOGL US,Alphabet 公司,4500,7.7509
AVGO US,博通公司,3900,7.2549
NVDA US,輝達,6500,6.2981
LITE US,魯門特姆控股公司,900,3.7071
LRCX US,科林研發股份有限公司,2021,3.5804
IFX GY,英飛凌科技股份有限公司,8000,3.3881
AMZN US,AMAZON. COM INC,3000,3.3734
GEV US,奇異維諾瓦公司,650,3.2279
CRWD US,Crowdstrike控股公司,938,3.0331
GS US,高盛集團,550,2.8622
4062 JT,Ibiden Co Ltd,3500,2.4818
COHR US,連貫公司,1300,2.3318
HWM US,Howmet航太公司,1700,2.2797
CAT US,Caterpillar Inc,500,2.263
AMD US,超微半導體公司,850,2.0624
SNDK US,晟碟公司（德拉瓦州）,220,2.0403
ENR GY,Siemens Energy AG,2200,1.9556
ETN US,伊頓公開有限公司,1000,1.9395
WMT UN,沃爾瑪公司,3400,1.9018
LLY US,禮來公司,350,1.8427
MSFT US,Microsoft Corp,1000,1.794
GLEN LN,嘉能可公司,40000,1.4815
SU FP,施奈德電機公司,950,1.4762
NET US,Cloudflare公司,1200,1.289
6981 JT,村田製作所有限公司,3800,1.2198
8306 JT,三菱UFJ金融集團公司,12000,1.1601
MRVL US,Marvell Technology Inc,800,1.0967
6506 JT,安川電機公司,5000,1.0409
TSLA US,特斯拉公司,550,1.0322
SNOW US,Snowflake公司,800,0.8883
