股票代號,股票名稱,股數,權重
2330,台積電,20000,8.65
NVDA US,輝達,5000,6.0831
GOOGL US,Alphabet 公司,3000,5.5594
MU US,美光科技公司,800,4.3566
LITE US,魯門特姆控股公司,780,4.0664
AMZN US,AMAZON. COM INC,2800,3.9296
AMD US,超微半導體公司,1400,3.9282
AVGO US,博通公司,1800,3.6187
CRWD US,Crowdstrike控股公司,3000,3.4911
GS US,高盛集團,550,3.125
IFX GY,英飛凌科技股份有限公司,8000,2.8951
LLY US,禮來公司,450,2.8156
MSFT US,Microsoft Corp,1000,2.7437
GEV US,奇異維諾瓦公司,500,2.5738
LRCX US,科林研發股份有限公司,1500,2.4906
ETN US,伊頓公開有限公司,1000,2.2796
HWM US,Howmet航太公司,1700,2.1587
COHR US,連貫公司,1300,2.1235
NET US,Cloudflare公司,1200,2.0805
SNOW US,Snowflake公司,1100,2.0208
ENR GY,Siemens Energy AG,2200,2.0092
JPM US,摩根大通銀行,1000,1.9699
6981 JT,村田製作所有限公司,7000,1.913
SNDK US,晟碟公司（德拉瓦州）,200,1.8861
GLEN LN,嘉能可公司,40000,1.812
AMAT US,應用材料,700,1.7707
SU FP,施奈德電機公司,900,1.6775
2454,聯發科,2000,1.6664
8306 JT,三菱UFJ金融集團公司,12000,1.5959
ASML NA,艾司摩爾控股公司,120,1.1473
MA US,萬事達卡,350,1.1025
AAPL US,蘋果公司,600,1.0917
TSEM US,塔爾半導體有限公司,850,0.9854
DDOG US,數據狗公司,500,0.6177
HOOD US,羅賓漢市場公司,741,0.4679
NBIS UW,尼比厄斯集團公眾有限公司,200,0.2542
