股票代號,股票名稱,股數,權重
2330,台積電,22000,8.5671
MU US,美光科技公司,1500,7.8103
GOOGL US,Alphabet 公司,4000,6.8542
AVGO US,博通公司,3300,6.2105
NVDA US,輝達,6200,6.1399
LRCX US,科林研發股份有限公司,2021,3.7152
IFX GY,英飛凌科技股份有限公司,8000,3.6447
LITE US,魯門特姆控股公司,850,3.4839
GEV US,奇異維諾瓦公司,650,3.3304
AMZN US,AMAZON. COM INC,2800,3.2451
CRWD US,Crowdstrike控股公司,938,3.1619
GS US,高盛集團,550,2.98
4062 JT,Ibiden Co Ltd,3500,2.6139
COHR US,連貫公司,1300,2.4534
CAT US,Caterpillar Inc,500,2.4363
HWM US,Howmet航太公司,1700,2.3155
AMD US,超微半導體公司,850,2.1875
SNDK US,晟碟公司（德拉瓦州）,220,2.1386
ENR GY,Siemens Energy AG,2200,2.0217
ETN US,伊頓公開有限公司,1000,2.0064
LLY US,禮來公司,350,1.9182
MSFT US,Microsoft Corp,1000,1.8512
6506 JT,安川電機公司,7000,1.5342
SU FP,施奈德電機公司,950,1.5016
WMT UN,沃爾瑪公司,2400,1.419
6981 JT,村田製作所有限公司,4200,1.4156
GLEN LN,嘉能可公司,40000,1.4029
NET US,Cloudflare公司,1200,1.3363
8306 JT,三菱UFJ金融集團公司,12000,1.2007
MRVL US,Marvell Technology Inc,800,1.1051
TSLA US,特斯拉公司,550,1.0391
SNOW US,Snowflake公司,800,0.9125
