股票代號,股票名稱,股數,權重
GOOGL US,Alphabet 公司,4500,9.0821
AVGO US,博通公司,3900,8.3425
2330,台積電,22000,7.9388
NVDA US,輝達,7000,7.9127
MU US,美光科技公司,2200,7.6236
LITE US,魯門特姆控股公司,1300,5.8496
AMZN US,AMAZON. COM INC,3000,4.04
GEV US,奇異維諾瓦公司,750,3.8601
IFX GY,英飛凌科技股份有限公司,8000,3.1394
CRWD US,Crowdstrike控股公司,938,2.9514
LRCX US,科林研發股份有限公司,2021,2.8563
TER US,泰瑞達公司,1500,2.4486
COHR US,連貫公司,1300,2.3983
WMT UN,沃爾瑪公司,3400,2.306
HWM US,Howmet航太公司,1700,2.2213
ENR GY,Siemens Energy AG,2200,2.2114
MSFT US,Microsoft Corp,1000,2.1535
ETN US,伊頓公開有限公司,1000,1.9416
GLEN LN,嘉能可公司,40000,1.5582
CAT US,Caterpillar Inc,350,1.5375
SU FP,施奈德電機公司,950,1.4667
NET US,Cloudflare公司,1200,1.231
8306 JT,三菱UFJ金融集團公司,12000,1.1501
BWXT US,BWX科技股份有限公司,1100,1.1294
6501 JT,日立製作所有限公司,7000,1.077
4062 JT,Ibiden Co Ltd,2000,1.0006
VRTX US,福泰製藥公司,450,0.9989
GS US,高盛集團,200,0.9624
AMD US,超微半導體公司,400,0.8562
SNDK US,晟碟公司（德拉瓦州）,70,0.4744
