股票代號,股票名稱,股數,權重
2330,台積電,20000,8.5249
NVDA US,輝達,5000,5.9999
GOOGL US,Alphabet 公司,3000,5.9622
MU US,美光科技公司,800,4.2049
AMZN US,AMAZON. COM INC,2800,4.0381
CRWD US,Crowdstrike控股公司,3000,4.0167
AMD US,超微半導體公司,1400,3.9293
LITE US,魯門特姆控股公司,780,3.7049
AVGO US,博通公司,1800,3.5295
GS US,高盛集團,550,3.0924
LLY US,禮來公司,450,2.9136
MSFT US,Microsoft Corp,1000,2.8749
IFX GY,英飛凌科技股份有限公司,8000,2.841
GEV US,奇異維諾瓦公司,500,2.4879
NET US,Cloudflare公司,1200,2.255
ETN US,伊頓公開有限公司,1000,2.2364
HWM US,Howmet航太公司,1700,2.1963
SNOW US,Snowflake公司,1100,2.0795
JPM US,摩根大通銀行,1000,1.9916
COHR US,連貫公司,1300,1.9707
ENR GY,Siemens Energy AG,2200,1.9179
6981 JT,村田製作所有限公司,7000,1.8497
GLEN LN,嘉能可公司,40000,1.8142
SNDK US,晟碟公司（德拉瓦州）,200,1.7656
LRCX US,科林研發股份有限公司,1100,1.7112
AMAT US,應用材料,700,1.6891
8306 JT,三菱UFJ金融集團公司,12000,1.6458
2454,聯發科,2000,1.6333
SU FP,施奈德電機公司,900,1.609
MA US,萬事達卡,350,1.1436
AAPL US,蘋果公司,600,1.1368
ASML NA,艾司摩爾控股公司,120,1.0944
TSEM US,塔爾半導體有限公司,850,0.9241
DDOG US,數據狗公司,700,0.916
NBIS UW,尼比厄斯集團公眾有限公司,400,0.4828
HOOD US,羅賓漢市場公司,741,0.4819
