股票代號,股票名稱,股數,權重
2330,台積電,22000,8.4345
GOOGL US,Alphabet 公司,3500,6.4856
NVDA US,輝達,5200,6.0909
AVGO US,博通公司,2400,5.3693
CRWD US,Crowdstrike控股公司,3752,4.2076
AMZN US,AMAZON. COM INC,2800,4.0196
MU US,美光科技公司,800,3.6718
LITE US,魯門特姆控股公司,780,3.6314
AMD US,超微半導體公司,1200,3.0336
IFX GY,英飛凌科技股份有限公司,8000,2.9928
GS US,高盛集團,550,2.9905
LLY US,禮來公司,450,2.7906
LRCX US,科林研發股份有限公司,1700,2.7683
MSFT US,Microsoft Corp,1000,2.615
GEV US,奇異維諾瓦公司,500,2.5897
COHR US,連貫公司,1300,2.5778
HWM US,Howmet航太公司,1700,2.5062
ETN US,伊頓公開有限公司,1000,2.3466
ENR GY,Siemens Energy AG,2200,2.0356
6506 JT,安川電機公司,11000,1.9131
SNOW US,Snowflake公司,1100,1.9013
NET US,Cloudflare公司,1200,1.8845
AMAT US,應用材料,600,1.6919
6981 JT,村田製作所有限公司,7000,1.6791
SU FP,施奈德電機公司,900,1.6471
GLEN LN,嘉能可公司,40000,1.5677
JPM US,摩根大通銀行,800,1.4959
8306 JT,三菱UFJ金融集團公司,12000,1.4125
SNDK US,晟碟公司（德拉瓦州）,200,1.268
CAT US,Caterpillar Inc,250,1.1012
AAPL US,蘋果公司,600,0.9832
MA US,萬事達卡,300,0.8833
TSEM US,塔爾半導體有限公司,602,0.795
2454,聯發科,1000,0.6309
CRDO US,Credo Technology Group Holding,300,0.3921
DDOG US,數據狗公司,300,0.367
