股票代號,股票名稱,股數,權重
MU US,美光科技公司,2000,9.2826
AVGO US,博通公司,3900,8.3285
GOOGL US,Alphabet 公司,4500,8.1809
2330,台積電,22000,7.905
NVDA US,輝達,7000,7.0646
LITE US,魯門特姆控股公司,1100,4.4953
AMZN US,AMAZON. COM INC,3000,3.8809
IFX GY,英飛凌科技股份有限公司,8000,3.6145
CRWD US,Crowdstrike控股公司,938,3.2775
GEV US,奇異維諾瓦公司,700,3.2399
LRCX US,科林研發股份有限公司,2021,3.0737
COHR US,連貫公司,1300,2.2461
MSFT US,Microsoft Corp,1000,2.1521
HWM US,Howmet航太公司,1700,2.0985
4062 JT,Ibiden Co Ltd,3000,2.0716
ENR GY,Siemens Energy AG,2200,2.0005
AMD US,超微半導體公司,800,1.9735
ETN US,伊頓公開有限公司,1000,1.9148
WMT UN,沃爾瑪公司,3400,1.8804
SNDK US,晟碟公司（德拉瓦州）,200,1.6204
GS US,高盛集團,320,1.5687
CAT US,Caterpillar Inc,350,1.4653
GLEN LN,嘉能可公司,40000,1.4594
SU FP,施奈德電機公司,950,1.4285
NET US,Cloudflare公司,1200,1.3871
6981 JT,村田製作所有限公司,3800,1.0981
6501 JT,日立製作所有限公司,7000,1.0857
8306 JT,三菱UFJ金融集團公司,12000,1.0805
BWXT US,BWX科技股份有限公司,1100,1.0299
VRTX US,福泰製藥公司,450,0.9626
TSLA US,特斯拉公司,450,0.9374
6506 JT,安川電機公司,2000,0.4328
