股票代號,股票名稱,股數,權重
2330,台積電,22000,8.6966
NVDA US,輝達,5000,5.8556
GOOGL US,Alphabet 公司,3000,5.5669
CRWD US,Crowdstrike控股公司,3752,4.0723
MU US,美光科技公司,800,4.0356
AMZN US,AMAZON. COM INC,2800,4.0068
AVGO US,博通公司,2000,3.9025
AMD US,超微半導體公司,1400,3.515
LITE US,魯門特姆控股公司,780,3.4749
LLY US,禮來公司,450,3.1014
GS US,高盛集團,550,3.0247
LRCX US,科林研發股份有限公司,1700,2.8109
IFX GY,英飛凌科技股份有限公司,8000,2.7451
GEV US,奇異維諾瓦公司,500,2.6577
MSFT US,Microsoft Corp,1000,2.607
HWM US,Howmet航太公司,1700,2.5942
ETN US,伊頓公開有限公司,1000,2.286
ENR GY,Siemens Energy AG,2200,2.1192
COHR US,連貫公司,1300,2.0117
SNOW US,Snowflake公司,1100,1.9245
NET US,Cloudflare公司,1200,1.8854
AMAT US,應用材料,700,1.8696
6506 JT,安川電機公司,11000,1.8327
JPM US,摩根大通銀行,950,1.827
6981 JT,村田製作所有限公司,7000,1.7346
GLEN LN,嘉能可公司,40000,1.6927
SNDK US,晟碟公司（德拉瓦州）,200,1.689
SU FP,施奈德電機公司,900,1.6514
8306 JT,三菱UFJ金融集團公司,12000,1.4177
2454,聯發科,2000,1.2936
MA US,萬事達卡,350,1.0809
AAPL US,蘋果公司,600,1.0233
TSEM US,塔爾半導體有限公司,750,0.9143
CRDO US,Credo Technology Group Holding,500,0.632
DDOG US,數據狗公司,500,0.6285
ASML NA,艾司摩爾控股公司,40,0.3764
