股票代號,股票名稱,股數,權重
2330,台積電,22000,8.6669
NVDA US,輝達,5000,5.8105
GOOGL US,Alphabet 公司,3000,5.461
CRWD US,Crowdstrike控股公司,3752,4.2249
AVGO US,博通公司,2000,4.0193
MU US,美光科技公司,800,3.9802
AMZN US,AMAZON. COM INC,2800,3.8419
LITE US,魯門特姆控股公司,780,3.6025
AMD US,超微半導體公司,1400,3.5864
GS US,高盛集團,550,3.0264
LRCX US,科林研發股份有限公司,1700,2.9482
LLY US,禮來公司,450,2.9171
IFX GY,英飛凌科技股份有限公司,8000,2.8023
GEV US,奇異維諾瓦公司,500,2.6563
HWM US,Howmet航太公司,1700,2.6311
MSFT US,Microsoft Corp,1000,2.5471
ETN US,伊頓公開有限公司,1000,2.2811
COHR US,連貫公司,1300,2.1067
ENR GY,Siemens Energy AG,2200,2.0771
NET US,Cloudflare公司,1200,1.9125
AMAT US,應用材料,700,1.904
SNOW US,Snowflake公司,1100,1.8926
6506 JT,安川電機公司,11000,1.8834
JPM US,摩根大通銀行,950,1.825
6981 JT,村田製作所有限公司,7000,1.7374
SNDK US,晟碟公司（德拉瓦州）,200,1.7196
SU FP,施奈德電機公司,900,1.6253
GLEN LN,嘉能可公司,40000,1.5772
8306 JT,三菱UFJ金融集團公司,12000,1.4519
2454,聯發科,2000,1.2861
MA US,萬事達卡,350,1.063
AAPL US,蘋果公司,600,0.9838
TSEM US,塔爾半導體有限公司,750,0.9541
DDOG US,數據狗公司,500,0.6505
CRDO US,Credo Technology Group Holding,500,0.6504
ASML NA,艾司摩爾控股公司,40,0.3774
