股票代號,股票名稱,股數,權重
MU US,美光科技公司,1600,8.118
GOOGL US,Alphabet 公司,4500,7.751
2330,台積電,22000,7.7248
AVGO US,博通公司,3900,7.1648
NVDA US,輝達,6500,6.4399
LITE US,魯門特姆控股公司,900,4.0176
LRCX US,科林研發股份有限公司,2021,3.6655
IFX GY,英飛凌科技股份有限公司,8000,3.4965
AMZN US,AMAZON. COM INC,3000,3.4419
CRWD US,Crowdstrike控股公司,938,3.031
GEV US,奇異維諾瓦公司,650,2.9678
GS US,高盛集團,530,2.6599
COHR US,連貫公司,1300,2.5089
4062 JT,Ibiden Co Ltd,3500,2.3189
AMD US,超微半導體公司,850,2.1693
SNDK US,晟碟公司（德拉瓦州）,220,2.1626
HWM US,Howmet航太公司,1700,2.144
WMT UN,沃爾瑪公司,3400,1.9157
ETN US,伊頓公開有限公司,1000,1.8983
MSFT US,Microsoft Corp,1000,1.8643
ENR GY,Siemens Energy AG,2200,1.86
LLY US,禮來公司,350,1.8433
CAT US,Caterpillar Inc,400,1.7421
GLEN LN,嘉能可公司,40000,1.4619
SU FP,施奈德電機公司,950,1.3891
NET US,Cloudflare公司,1200,1.3191
8306 JT,三菱UFJ金融集團公司,12000,1.133
6981 JT,村田製作所有限公司,3800,1.1133
TSLA US,特斯拉公司,550,1.0546
BWXT US,BWX科技股份有限公司,1100,0.9949
6506 JT,安川電機公司,4000,0.7753
MRVL US,Marvell Technology Inc,400,0.5762
SNOW US,Snowflake公司,400,0.4491
