股票代號,股票名稱,股數,權重
2330,台積電,20000,8.4238
NVDA US,輝達,5000,6.2041
GOOGL US,Alphabet 公司,3000,5.7115
MU US,美光科技公司,800,4.7543
AMD US,超微半導體公司,1400,4.7345
CRWD US,Crowdstrike控股公司,3000,4.0671
LITE US,魯門特姆控股公司,780,3.999
AMZN US,AMAZON. COM INC,2800,3.8707
AVGO US,博通公司,1800,3.5575
IFX GY,英飛凌科技股份有限公司,8000,2.9901
LLY US,禮來公司,450,2.8548
GS US,高盛集團,550,2.8312
MSFT US,Microsoft Corp,1000,2.6999
GEV US,奇異維諾瓦公司,500,2.576
ETN US,伊頓公開有限公司,1000,2.399
NET US,Cloudflare公司,1200,2.2966
COHR US,連貫公司,1300,2.1876
SNDK US,晟碟公司（德拉瓦州）,200,2.0461
JPM US,摩根大通銀行,1100,2.0276
SNOW US,Snowflake公司,1100,2.0073
ENR GY,Siemens Energy AG,2200,1.9946
HWM US,Howmet航太公司,1600,1.9549
6981 JT,村田製作所有限公司,7000,1.8692
AAPL US,蘋果公司,1000,1.842
AMAT US,應用材料,700,1.793
2454,聯發科,2000,1.7738
SU FP,施奈德電機公司,900,1.6503
GLEN LN,嘉能可公司,40000,1.5824
8306 JT,三菱UFJ金融集團公司,12000,1.4943
ASML NA,艾司摩爾控股公司,120,1.1244
TSEM US,塔爾半導體有限公司,850,1.0904
MA US,萬事達卡,350,1.0548
DDOG US,數據狗公司,700,0.9392
NBIS UW,尼比厄斯集團公眾有限公司,577,0.7386
HOOD US,羅賓漢市場公司,1000,0.6736
ILMN US,伊魯米納公司,363,0.487
