股票代號,股票名稱,股數,權重
2330,台積電,22000,9.0437
GOOGL US,Alphabet 公司,4000,7.6159
NVDA US,輝達,5300,5.9044
AVGO US,博通公司,2400,4.8272
MU US,美光科技公司,948,4.3446
CRWD US,Crowdstrike控股公司,3752,4.1065
AMZN US,AMAZON. COM INC,2800,3.7584
GEV US,奇異維諾瓦公司,650,3.6179
LRCX US,科林研發股份有限公司,2021,3.4843
GS US,高盛集團,550,3.2363
IFX GY,英飛凌科技股份有限公司,8000,3.1892
LITE US,魯門特姆控股公司,780,2.9589
LLY US,禮來公司,450,2.8261
AMD US,超微半導體公司,1000,2.6908
CAT US,Caterpillar Inc,550,2.5914
HWM US,Howmet航太公司,1700,2.4764
MSFT US,Microsoft Corp,1000,2.1545
ETN US,伊頓公開有限公司,1000,2.1286
4062 JT,Ibiden Co Ltd,3500,2.0184
ENR GY,Siemens Energy AG,2200,2.0159
6981 JT,村田製作所有限公司,7000,1.9482
COHR US,連貫公司,1300,1.934
SNDK US,晟碟公司（德拉瓦州）,250,1.8949
6506 JT,安川電機公司,10000,1.8203
NET US,Cloudflare公司,1200,1.7562
SU FP,施奈德電機公司,950,1.5471
GLEN LN,嘉能可公司,40000,1.5033
8306 JT,三菱UFJ金融集團公司,12000,1.4429
MRVL US,Marvell Technology Inc,1300,1.3149
SNOW US,Snowflake公司,850,1.2328
TSLA US,特斯拉公司,550,1.1553
AAPL US,蘋果公司,339,0.6068
JPM US,摩根大通銀行,327,0.6027
