股票代號,股票名稱,股數,權重
MU US,美光科技公司,1400,8.3447
2330,台積電,22000,8.1086
GOOGL US,Alphabet 公司,4000,6.7527
AVGO US,博通公司,3300,6.1415
NVDA US,輝達,6200,5.9607
LRCX US,科林研發股份有限公司,2021,3.9886
IFX GY,英飛凌科技股份有限公司,8000,3.6585
LITE US,魯門特姆控股公司,850,3.5986
GEV US,奇異維諾瓦公司,650,3.4654
CRWD US,Crowdstrike控股公司,938,3.1266
AMZN US,AMAZON. COM INC,2800,3.1219
GS US,高盛集團,550,2.8772
4062 JT,Ibiden Co Ltd,3500,2.8003
COHR US,連貫公司,1300,2.6003
CAT US,Caterpillar Inc,500,2.5958
SNDK US,晟碟公司（德拉瓦州）,220,2.5231
HWM US,Howmet航太公司,1700,2.2806
AMD US,超微半導體公司,850,2.2234
ETN US,伊頓公開有限公司,1000,2.0622
ENR GY,Siemens Energy AG,2200,2.0053
LLY US,禮來公司,350,1.9386
MSFT US,Microsoft Corp,1000,1.733
6506 JT,安川電機公司,7000,1.5341
6981 JT,村田製作所有限公司,4200,1.5069
SU FP,施奈德電機公司,950,1.4809
WMT UN,沃爾瑪公司,2400,1.3634
GLEN LN,嘉能可公司,40000,1.3489
NET US,Cloudflare公司,1200,1.3359
8306 JT,三菱UFJ金融集團公司,12000,1.1771
MRVL US,Marvell Technology Inc,800,1.1051
TSLA US,特斯拉公司,550,1.0133
SNOW US,Snowflake公司,800,0.8922
