股票代號,股票名稱,股數,權重
MU US,美光科技公司,2476,9.746
GOOGL US,Alphabet 公司,4500,8.8742
AVGO US,博通公司,3900,7.9616
NVDA US,輝達,7000,7.7428
2330,台積電,22000,7.5882
LITE US,魯門特姆控股公司,1300,6.5608
AMZN US,AMAZON. COM INC,3000,3.9693
GEV US,奇異維諾瓦公司,750,3.9034
IFX GY,英飛凌科技股份有限公司,8000,2.9555
LRCX US,科林研發股份有限公司,2021,2.9245
TER US,泰瑞達公司,1500,2.6698
CRWD US,Crowdstrike控股公司,938,2.5846
COHR US,連貫公司,1300,2.5706
HWM US,Howmet航太公司,1700,2.274
ENR GY,Siemens Energy AG,2200,2.2382
WMT UN,沃爾瑪公司,3400,2.1903
ETN US,伊頓公開有限公司,1000,1.9932
MSFT US,Microsoft Corp,1000,1.9847
6501 JT,日立製作所有限公司,12000,1.7696
GLEN LN,嘉能可公司,40000,1.5693
CAT US,Caterpillar Inc,350,1.5468
SU FP,施奈德電機公司,950,1.4636
NET US,Cloudflare公司,1200,1.1321
BWXT US,BWX科技股份有限公司,1100,1.1144
8306 JT,三菱UFJ金融集團公司,12000,1.0902
VRTX US,福泰製藥公司,450,0.9986
GS US,高盛集團,200,0.9359
AMD US,超微半導體公司,400,0.8728
4062 JT,Ibiden Co Ltd,1000,0.5296
SNDK US,晟碟公司（德拉瓦州）,50,0.3544
