股票代號,股票名稱,股數,權重
MU US,美光科技公司,1500,8.579
2330,台積電,22000,8.2473
GOOGL US,Alphabet 公司,4445,7.3385
AVGO US,博通公司,3600,6.665
NVDA US,輝達,6200,6.1077
LRCX US,科林研發股份有限公司,2021,3.9078
IFX GY,英飛凌科技股份有限公司,8000,3.7199
LITE US,魯門特姆控股公司,850,3.5875
GEV US,奇異維諾瓦公司,650,3.4604
AMZN US,AMAZON. COM INC,2800,3.0774
CRWD US,Crowdstrike控股公司,938,2.9913
GS US,高盛集團,550,2.873
4062 JT,Ibiden Co Ltd,3500,2.7008
COHR US,連貫公司,1300,2.6115
CAT US,Caterpillar Inc,500,2.4133
SNDK US,晟碟公司（德拉瓦州）,220,2.3617
HWM US,Howmet航太公司,1700,2.2503
AMD US,超微半導體公司,850,2.2138
ETN US,伊頓公開有限公司,1000,2.0575
ENR GY,Siemens Energy AG,2200,2.0134
LLY US,禮來公司,350,1.8212
MSFT US,Microsoft Corp,1000,1.7343
6506 JT,安川電機公司,7000,1.5648
SU FP,施奈德電機公司,950,1.5048
6981 JT,村田製作所有限公司,4200,1.5024
GLEN LN,嘉能可公司,40000,1.3943
WMT UN,沃爾瑪公司,2400,1.327
NET US,Cloudflare公司,1200,1.2373
8306 JT,三菱UFJ金融集團公司,12000,1.168
MRVL US,Marvell Technology Inc,800,1.1628
TSLA US,特斯拉公司,550,1.0518
SNOW US,Snowflake公司,800,0.8558
