股票代號,股票名稱,股數,權重
2330,台積電,22000,8.4988
NVDA US,輝達,5200,5.9954
GOOGL US,Alphabet 公司,3000,5.288
MU US,美光科技公司,800,4.1474
CRWD US,Crowdstrike控股公司,3752,4.1123
AVGO US,博通公司,2000,4.0217
LITE US,魯門特姆控股公司,780,3.8725
AMZN US,AMAZON. COM INC,2800,3.7491
AMD US,超微半導體公司,1400,3.6299
LRCX US,科林研發股份有限公司,1700,2.9951
GS US,高盛集團,550,2.9628
IFX GY,英飛凌科技股份有限公司,8000,2.9456
GEV US,奇異維諾瓦公司,500,2.7644
LLY US,禮來公司,450,2.7282
HWM US,Howmet航太公司,1700,2.5185
MSFT US,Microsoft Corp,1000,2.4613
COHR US,連貫公司,1300,2.3396
ETN US,伊頓公開有限公司,1000,2.3335
ENR GY,Siemens Energy AG,2200,2.128
6506 JT,安川電機公司,11000,1.9403
AMAT US,應用材料,700,1.9201
NET US,Cloudflare公司,1200,1.8878
6981 JT,村田製作所有限公司,7000,1.8706
SNOW US,Snowflake公司,1100,1.8606
SNDK US,晟碟公司（德拉瓦州）,200,1.8312
SU FP,施奈德電機公司,900,1.651
GLEN LN,嘉能可公司,40000,1.5391
JPM US,摩根大通銀行,800,1.4797
8306 JT,三菱UFJ金融集團公司,12000,1.4115
2454,聯發科,2000,1.3038
TSEM US,塔爾半導體有限公司,750,1.0135
MA US,萬事達卡,350,1.0084
AAPL US,蘋果公司,600,0.9395
DDOG US,數據狗公司,500,0.6336
CRDO US,Credo Technology Group Holding,300,0.4348
