股票代號,股票名稱,股數,權重
GOOGL US,Alphabet 公司,4500,8.9119
2330,台積電,25000,8.6711
AVGO US,博通公司,3900,8.3786
LITE US,魯門特姆控股公司,1600,7.4302
NVDA US,輝達,7000,7.1898
MU US,美光科技公司,2500,6.654
GEV US,奇異維諾瓦公司,750,4.1821
AMZN US,AMAZON. COM INC,3000,4.0925
TER US,泰瑞達公司,2000,3.5354
IFX GY,英飛凌科技股份有限公司,8000,2.745
LRCX US,科林研發股份有限公司,2021,2.6821
ENR GY,Siemens Energy AG,2200,2.3861
WMT UN,沃爾瑪公司,3400,2.3089
SU FP,施奈德電機公司,1400,2.2585
ETN US,伊頓公開有限公司,1000,2.2285
CRWD US,Crowdstrike控股公司,938,2.1519
COHR US,連貫公司,1300,2.139
HWM US,Howmet航太公司,1700,2.1264
MSFT US,Microsoft Corp,1000,2.0987
6501 JT,日立製作所有限公司,12000,1.8773
8306 JT,三菱UFJ金融集團公司,20000,1.8054
CAT US,Caterpillar Inc,350,1.6034
GLEN LN,嘉能可公司,40000,1.5749
NET US,Cloudflare公司,1200,1.2659
BWXT US,BWX科技股份有限公司,1100,1.225
VRTX US,福泰製藥公司,450,0.9898
GS US,高盛集團,200,0.9509
