股票代號,股票名稱,股數,權重
GOOGL US,Alphabet 公司,4500,8.769
AVGO US,博通公司,3900,8.3335
MU US,美光科技公司,2200,8.2948
NVDA US,輝達,7000,8.0176
2330,台積電,22000,7.7004
LITE US,魯門特姆控股公司,1300,6.3277
GEV US,奇異維諾瓦公司,750,3.9739
AMZN US,AMAZON. COM INC,3000,3.895
IFX GY,英飛凌科技股份有限公司,8000,3.1003
LRCX US,科林研發股份有限公司,2021,2.9374
CRWD US,Crowdstrike控股公司,938,2.6431
TER US,泰瑞達公司,1500,2.5985
COHR US,連貫公司,1300,2.5577
HWM US,Howmet航太公司,1700,2.2497
ENR GY,Siemens Energy AG,2200,2.217
WMT UN,沃爾瑪公司,3400,2.1888
MSFT US,Microsoft Corp,1000,1.9893
ETN US,伊頓公開有限公司,1000,1.9828
6501 JT,日立製作所有限公司,12000,1.7253
GLEN LN,嘉能可公司,40000,1.5667
CAT US,Caterpillar Inc,350,1.5649
SU FP,施奈德電機公司,950,1.4655
NET US,Cloudflare公司,1200,1.165
BWXT US,BWX科技股份有限公司,1100,1.1274
8306 JT,三菱UFJ金融集團公司,12000,1.0627
4062 JT,Ibiden Co Ltd,2000,1.0441
VRTX US,福泰製藥公司,450,0.9848
GS US,高盛集團,200,0.9416
AMD US,超微半導體公司,400,0.874
SNDK US,晟碟公司（德拉瓦州）,70,0.4703
