股票代號,股票名稱,股數,權重
MU US,美光科技公司,2000,9.0165
GOOGL US,Alphabet 公司,4500,8.4965
AVGO US,博通公司,3900,7.9891
2330,台積電,22000,7.8276
NVDA US,輝達,7000,7.2265
LITE US,魯門特姆控股公司,1100,4.8197
AMZN US,AMAZON. COM INC,3000,3.9602
GEV US,奇異維諾瓦公司,700,3.5075
IFX GY,英飛凌科技股份有限公司,8000,3.4712
LRCX US,科林研發股份有限公司,2021,3.1299
CRWD US,Crowdstrike控股公司,938,2.9395
COHR US,連貫公司,1300,2.3999
ENR GY,Siemens Energy AG,2200,2.1692
HWM US,Howmet航太公司,1700,2.13
MSFT US,Microsoft Corp,1000,2.0039
ETN US,伊頓公開有限公司,1000,1.9733
WMT UN,沃爾瑪公司,3400,1.9568
AMD US,超微半導體公司,800,1.925
4062 JT,Ibiden Co Ltd,3000,1.8672
GS US,高盛集團,320,1.5484
CAT US,Caterpillar Inc,350,1.5465
GLEN LN,嘉能可公司,40000,1.501
SU FP,施奈德電機公司,950,1.4448
NET US,Cloudflare公司,1200,1.2191
8306 JT,三菱UFJ金融集團公司,12000,1.1084
SNDK US,晟碟公司（德拉瓦州）,140,1.0809
BWXT US,BWX科技股份有限公司,1100,1.0627
6501 JT,日立製作所有限公司,7000,1.058
TSLA US,特斯拉公司,450,0.9622
VRTX US,福泰製藥公司,450,0.9554
6981 JT,村田製作所有限公司,3500,0.834
6506 JT,安川電機公司,2000,0.4331
