股票代號,股票名稱,股數,權重
2330,台積電,22000,8.5274
GOOGL US,Alphabet 公司,4000,7.5893
NVDA US,輝達,5300,5.8812
AVGO US,博通公司,2400,4.8694
MU US,美光科技公司,948,4.4034
CRWD US,Crowdstrike控股公司,3752,4.169
AMZN US,AMAZON. COM INC,2800,3.7875
GEV US,奇異維諾瓦公司,650,3.7621
LRCX US,科林研發股份有限公司,2021,3.4644
GS US,高盛集團,550,3.2055
IFX GY,英飛凌科技股份有限公司,8000,3.1904
LITE US,魯門特姆控股公司,780,3.1275
LLY US,禮來公司,450,2.9031
AMD US,超微半導體公司,1000,2.7125
CAT US,Caterpillar Inc,550,2.649
HWM US,Howmet航太公司,1700,2.534
ETN US,伊頓公開有限公司,1000,2.1885
MSFT US,Microsoft Corp,1000,2.1548
ENR GY,Siemens Energy AG,2200,2.035
COHR US,連貫公司,1300,1.9745
SNDK US,晟碟公司（德拉瓦州）,250,1.8532
4062 JT,Ibiden Co Ltd,3500,1.8511
NET US,Cloudflare公司,1200,1.823
6981 JT,村田製作所有限公司,7000,1.8015
6506 JT,安川電機公司,10000,1.7251
SU FP,施奈德電機公司,950,1.5619
GLEN LN,嘉能可公司,40000,1.5236
8306 JT,三菱UFJ金融集團公司,12000,1.4053
MRVL US,Marvell Technology Inc,1300,1.342
SNOW US,Snowflake公司,850,1.2506
TSLA US,特斯拉公司,550,1.1461
AAPL US,蘋果公司,339,0.619
JPM US,摩根大通銀行,327,0.6103
