股票代號,股票名稱,股數,權重
GOOGL US,Alphabet 公司,4500,7.9805
MU US,美光科技公司,1600,7.8983
2330,台積電,22000,7.7491
AVGO US,博通公司,3900,7.4538
NVDA US,輝達,6500,6.6009
LITE US,魯門特姆控股公司,900,3.9687
LRCX US,科林研發股份有限公司,2021,3.6317
AMZN US,AMAZON. COM INC,3000,3.5914
IFX GY,英飛凌科技股份有限公司,8000,3.5271
CRWD US,Crowdstrike控股公司,938,3.2153
GEV US,奇異維諾瓦公司,650,2.9217
GS US,高盛集團,530,2.7208
COHR US,連貫公司,1300,2.3429
HWM US,Howmet航太公司,1700,2.2297
AMD US,超微半導體公司,850,2.058
SNDK US,晟碟公司（德拉瓦州）,220,2.0518
WMT UN,沃爾瑪公司,3400,2.0307
ETN US,伊頓公開有限公司,1000,1.9512
MSFT US,Microsoft Corp,1000,1.9349
ENR GY,Siemens Energy AG,2200,1.8503
LLY US,禮來公司,300,1.7264
4062 JT,Ibiden Co Ltd,3000,1.6866
CAT US,Caterpillar Inc,350,1.5573
GLEN LN,嘉能可公司,40000,1.5231
SU FP,施奈德電機公司,950,1.4365
NET US,Cloudflare公司,1200,1.3529
8306 JT,三菱UFJ金融集團公司,12000,1.1637
BWXT US,BWX科技股份有限公司,1100,1.0615
6981 JT,村田製作所有限公司,3800,1.052
TSLA US,特斯拉公司,500,0.9893
6506 JT,安川電機公司,4000,0.7429
SNOW US,Snowflake公司,400,0.4766
