股票代號,股票名稱,股數,權重
2330,台積電,22000,8.5883
GOOGL US,Alphabet 公司,3500,6.3304
NVDA US,輝達,5200,5.95
AVGO US,博通公司,2400,5.2534
CRWD US,Crowdstrike控股公司,3752,4.38
AMZN US,AMAZON. COM INC,2800,4.0106
MU US,美光科技公司,800,3.6553
LITE US,魯門特姆控股公司,780,3.3673
IFX GY,英飛凌科技股份有限公司,8000,3.0516
AMD US,超微半導體公司,1200,2.9944
GS US,高盛集團,550,2.993
LLY US,禮來公司,450,2.8764
LRCX US,科林研發股份有限公司,1700,2.7851
GEV US,奇異維諾瓦公司,500,2.6617
MSFT US,Microsoft Corp,1000,2.6505
HWM US,Howmet航太公司,1700,2.5162
ETN US,伊頓公開有限公司,1000,2.4163
COHR US,連貫公司,1300,2.2471
ENR GY,Siemens Energy AG,2200,2.1172
6506 JT,安川電機公司,11000,1.9501
NET US,Cloudflare公司,1200,1.9379
AMAT US,應用材料,700,1.9356
SNOW US,Snowflake公司,1100,1.9336
6981 JT,村田製作所有限公司,7000,1.689
SU FP,施奈德電機公司,900,1.6701
GLEN LN,嘉能可公司,40000,1.6318
JPM US,摩根大通銀行,800,1.5237
8306 JT,三菱UFJ金融集團公司,12000,1.3918
SNDK US,晟碟公司（德拉瓦州）,200,1.3374
MA US,萬事達卡,350,1.0338
TSEM US,塔爾半導體有限公司,750,0.9848
AAPL US,蘋果公司,600,0.9625
2454,聯發科,1000,0.6552
CRDO US,Credo Technology Group Holding,300,0.3909
DDOG US,數據狗公司,300,0.3895
