股票代號,股票名稱,股數,權重
2330,台積電,22000,8.4454
GOOGL US,Alphabet 公司,4000,7.5437
NVDA US,輝達,5200,5.7325
AVGO US,博通公司,2400,5.2612
MU US,美光科技公司,800,3.955
CRWD US,Crowdstrike控股公司,3752,3.928
AMZN US,AMAZON. COM INC,2800,3.7271
GS US,高盛集團,550,3.186
IFX GY,英飛凌科技股份有限公司,8000,3.0782
LITE US,魯門特姆控股公司,780,3.0563
AMD US,超微半導體公司,1100,3.0179
LLY US,禮來公司,450,2.9377
LRCX US,科林研發股份有限公司,1700,2.8607
GEV US,奇異維諾瓦公司,500,2.7752
HWM US,Howmet航太公司,1700,2.6643
MSFT US,Microsoft Corp,1000,2.5497
ETN US,伊頓公開有限公司,1000,2.1868
ENR GY,Siemens Energy AG,2200,2.0805
NET US,Cloudflare公司,1200,1.9221
COHR US,連貫公司,1300,1.8301
SU FP,施奈德電機公司,950,1.7493
6506 JT,安川電機公司,11000,1.7265
SNOW US,Snowflake公司,1000,1.6849
GLEN LN,嘉能可公司,40000,1.6259
JPM US,摩根大通銀行,800,1.5865
6981 JT,村田製作所有限公司,7000,1.5513
8306 JT,三菱UFJ金融集團公司,12000,1.4611
CAT US,Caterpillar Inc,300,1.372
AAPL US,蘋果公司,600,1.1308
MA US,萬事達卡,200,0.6527
DDOG US,數據狗公司,300,0.4554
SNDK US,晟碟公司（德拉瓦州）,3,0.0217
