股票代號,股票名稱,股數,權重
2330,台積電,27000,9.1473
AVGO US,博通公司,3900,8.5836
GOOGL US,Alphabet 公司,4500,7.9515
LITE US,魯門特姆控股公司,1700,7.7337
NVDA US,輝達,7000,7.3816
MU US,美光科技公司,2500,6.3463
TER US,泰瑞達公司,2399,4.8119
GEV US,奇異維諾瓦公司,750,4.4038
AMZN US,AMAZON. COM INC,3000,3.9893
LRCX US,科林研發股份有限公司,2021,2.7947
IFX GY,英飛凌科技股份有限公司,8000,2.4175
ENR GY,Siemens Energy AG,2200,2.4017
COHR US,連貫公司,1300,2.3726
SU FP,施奈德電機公司,1400,2.3462
WMT UN,沃爾瑪公司,3400,2.3008
CRWD US,Crowdstrike控股公司,938,2.2795
MSFT US,Microsoft Corp,1000,2.2544
ETN US,伊頓公開有限公司,1000,2.1552
HWM US,Howmet航太公司,1700,2.1324
6501 JT,日立製作所有限公司,12000,1.9768
8306 JT,三菱UFJ金融集團公司,20000,1.8286
GLEN LN,嘉能可公司,40000,1.5852
CAT US,Caterpillar Inc,350,1.4743
NET US,Cloudflare公司,1200,1.297
BWXT US,BWX科技股份有限公司,1100,1.255
VRTX US,福泰製藥公司,450,1.0256
GS US,高盛集團,200,0.9736
