股票代號,股票名稱,股數,權重
2330,台積電,22000,8.8528
GOOGL US,Alphabet 公司,4000,7.6404
NVDA US,輝達,5300,5.9765
AVGO US,博通公司,2400,5.2326
CRWD US,Crowdstrike控股公司,3752,3.9043
MU US,美光科技公司,800,3.7572
AMZN US,AMAZON. COM INC,2800,3.6999
GEV US,奇異維諾瓦公司,650,3.5098
GS US,高盛集團,550,3.253
LLY US,禮來公司,450,3.1441
LRCX US,科林研發股份有限公司,2021,3.1188
IFX GY,英飛凌科技股份有限公司,8000,3.0074
LITE US,魯門特姆控股公司,780,2.9106
AMD US,超微半導體公司,1100,2.8624
HWM US,Howmet航太公司,1700,2.7833
CAT US,Caterpillar Inc,550,2.6471
MSFT US,Microsoft Corp,1000,2.2515
ETN US,伊頓公開有限公司,1000,2.2109
ENR GY,Siemens Energy AG,2200,1.9742
6506 JT,安川電機公司,11000,1.8291
NET US,Cloudflare公司,1200,1.814
COHR US,連貫公司,1300,1.8106
6981 JT,村田製作所有限公司,7000,1.7506
JPM US,摩根大通銀行,800,1.6361
SU FP,施奈德電機公司,950,1.6197
GLEN LN,嘉能可公司,40000,1.5421
8306 JT,三菱UFJ金融集團公司,12000,1.536
SNOW US,Snowflake公司,850,1.3154
AAPL US,蘋果公司,600,1.1679
SNDK US,晟碟公司（德拉瓦州）,9,0.0565
