股票代號,股票名稱,股數,權重
2330,台積電,22000,8.5015
GOOGL US,Alphabet 公司,3500,6.2528
NVDA US,輝達,5200,6.0471
AVGO US,博通公司,2400,4.8713
CRWD US,Crowdstrike控股公司,3752,4.2041
MU US,美光科技公司,800,4.0147
AMZN US,AMAZON. COM INC,2800,3.7983
LITE US,魯門特姆控股公司,780,3.731
AMD US,超微半導體公司,1200,3.1881
GS US,高盛集團,550,2.9526
IFX GY,英飛凌科技股份有限公司,8000,2.9446
LRCX US,科林研發股份有限公司,1700,2.9182
GEV US,奇異維諾瓦公司,500,2.7457
LLY US,禮來公司,450,2.7429
MSFT US,Microsoft Corp,1000,2.5586
HWM US,Howmet航太公司,1700,2.539
ETN US,伊頓公開有限公司,1000,2.332
COHR US,連貫公司,1300,2.1877
ENR GY,Siemens Energy AG,2200,2.1083
NET US,Cloudflare公司,1200,1.9571
6506 JT,安川電機公司,11000,1.9375
6981 JT,村田製作所有限公司,7000,1.8695
SNOW US,Snowflake公司,1100,1.8687
AMAT US,應用材料,700,1.8336
SNDK US,晟碟公司（德拉瓦州）,200,1.6952
SU FP,施奈德電機公司,900,1.6442
GLEN LN,嘉能可公司,40000,1.5314
JPM US,摩根大通銀行,800,1.4992
8306 JT,三菱UFJ金融集團公司,12000,1.4345
2454,聯發科,2000,1.3586
MA US,萬事達卡,350,1.0291
TSEM US,塔爾半導體有限公司,750,1.0284
AAPL US,蘋果公司,600,0.948
CRDO US,Credo Technology Group Holding,300,0.4027
DDOG US,數據狗公司,300,0.3958
