股票代號,股票名稱,股數,權重
2330,台積電,27000,9.0222
LITE US,魯門特姆控股公司,1800,8.3707
AVGO US,博通公司,3900,8.0972
GOOGL US,Alphabet 公司,4500,7.8885
NVDA US,輝達,7000,7.3484
MU US,美光科技公司,2500,5.8242
TER US,泰瑞達公司,2399,4.6765
AMZN US,AMAZON. COM INC,3000,3.8697
GEV US,奇異維諾瓦公司,750,3.8582
LRCX US,科林研發股份有限公司,2021,2.7631
8306 JT,三菱UFJ金融集團公司,27000,2.5345
COHR US,連貫公司,1300,2.3471
IFX GY,英飛凌科技股份有限公司,8000,2.3468
SU FP,施奈德電機公司,1400,2.3412
ENR GY,Siemens Energy AG,2200,2.2703
WMT UN,沃爾瑪公司,3400,2.2599
HWM US,Howmet航太公司,1700,2.2576
MSFT US,Microsoft Corp,1000,2.172
ETN US,伊頓公開有限公司,1000,2.1175
CRWD US,Crowdstrike控股公司,938,2.1108
6501 JT,日立製作所有限公司,12000,2.0221
GLEN LN,嘉能可公司,40000,1.5429
CAT US,Caterpillar Inc,350,1.4518
BWXT US,BWX科技股份有限公司,1100,1.3044
NET US,Cloudflare公司,1200,1.2769
VRTX US,福泰製藥公司,450,1.0268
GS US,高盛集團,200,0.9785
