股票代號,股票名稱,股數,權重
2330,台積電,22000,8.6818
GOOGL US,Alphabet 公司,4000,7.7226
NVDA US,輝達,5300,5.8622
AVGO US,博通公司,2400,4.9254
MU US,美光科技公司,1000,4.7068
CRWD US,Crowdstrike控股公司,3752,4.0381
AMZN US,AMAZON. COM INC,2800,3.7158
GEV US,奇異維諾瓦公司,650,3.5703
LRCX US,科林研發股份有限公司,2021,3.5285
GS US,高盛集團,550,3.2981
IFX GY,英飛凌科技股份有限公司,8000,3.2032
LITE US,魯門特姆控股公司,780,3.0531
AMD US,超微半導體公司,1000,2.7542
LLY US,禮來公司,450,2.7091
CAT US,Caterpillar Inc,550,2.6174
HWM US,Howmet航太公司,1700,2.4709
4062 JT,Ibiden Co Ltd,3500,2.1721
ETN US,伊頓公開有限公司,1000,2.149
SNDK US,晟碟公司（德拉瓦州）,250,2.1015
MSFT US,Microsoft Corp,1000,2.0593
6981 JT,村田製作所有限公司,7000,2.044
COHR US,連貫公司,1300,2.0258
ENR GY,Siemens Energy AG,2200,1.9916
6506 JT,安川電機公司,10000,1.7617
NET US,Cloudflare公司,1200,1.7054
SU FP,施奈德電機公司,950,1.5267
GLEN LN,嘉能可公司,40000,1.4455
8306 JT,三菱UFJ金融集團公司,12000,1.4236
MRVL US,Marvell Technology Inc,1300,1.3957
SNOW US,Snowflake公司,850,1.2028
TSLA US,特斯拉公司,550,1.1293
JPM US,摩根大通銀行,327,0.5905
