股票代號,股票名稱,股數,權重
2330,台積電,22000,9.2855
GOOGL US,Alphabet 公司,3000,5.9197
NVDA US,輝達,5000,5.9096
AMZN US,AMAZON. COM INC,2800,4.1601
MU US,美光科技公司,800,4.1291
LITE US,魯門特姆控股公司,780,3.671
AVGO US,博通公司,1800,3.661
AMD US,超微半導體公司,1400,3.6251
CRWD US,Crowdstrike控股公司,3300,3.5673
GS US,高盛集團,550,3.2312
LLY US,禮來公司,450,3.1811
IFX GY,英飛凌科技股份有限公司,8000,2.8686
MSFT US,Microsoft Corp,1000,2.7627
GEV US,奇異維諾瓦公司,500,2.6705
LRCX US,科林研發股份有限公司,1500,2.6376
HWM US,Howmet航太公司,1700,2.5375
ETN US,伊頓公開有限公司,1000,2.3168
ENR GY,Siemens Energy AG,2200,2.1664
COHR US,連貫公司,1300,2.0304
SNOW US,Snowflake公司,1100,2.0129
AMAT US,應用材料,700,1.9215
JPM US,摩根大通銀行,950,1.9194
NET US,Cloudflare公司,1200,1.9072
GLEN LN,嘉能可公司,40000,1.8351
6981 JT,村田製作所有限公司,7000,1.7635
SU FP,施奈德電機公司,900,1.7387
SNDK US,晟碟公司（德拉瓦州）,200,1.693
8306 JT,三菱UFJ金融集團公司,12000,1.4891
2454,聯發科,2000,1.3382
MA US,萬事達卡,350,1.1903
AAPL US,蘋果公司,600,1.0556
ASML NA,艾司摩爾控股公司,100,0.9863
TSEM US,塔爾半導體有限公司,750,0.8976
DDOG US,數據狗公司,500,0.64
CRDO US,Credo Technology Group Holding,500,0.631
