股票代號,股票名稱,股數,權重
GOOGL US,Alphabet 公司,4500,8.5749
AVGO US,博通公司,3900,8.0364
2330,台積電,22000,7.8363
NVDA US,輝達,7000,7.4999
MU US,美光科技公司,2000,7.4735
LITE US,魯門特姆控股公司,1100,5.1826
AMZN US,AMAZON. COM INC,3000,3.9754
GEV US,奇異維諾瓦公司,700,3.6179
IFX GY,英飛凌科技股份有限公司,8000,3.3927
CRWD US,Crowdstrike控股公司,938,3.0965
LRCX US,科林研發股份有限公司,2021,3.0705
COHR US,連貫公司,1300,2.4423
ENR GY,Siemens Energy AG,2200,2.2292
HWM US,Howmet航太公司,1700,2.1701
MSFT US,Microsoft Corp,1000,2.0827
WMT UN,沃爾瑪公司,3400,2.0344
ETN US,伊頓公開有限公司,1000,1.9472
AMD US,超微半導體公司,800,1.8609
4062 JT,Ibiden Co Ltd,3000,1.806
CAT US,Caterpillar Inc,350,1.5323
GLEN LN,嘉能可公司,40000,1.5206
GS US,高盛集團,300,1.4878
SU FP,施奈德電機公司,950,1.4764
NET US,Cloudflare公司,1200,1.2907
8306 JT,三菱UFJ金融集團公司,12000,1.1599
BWXT US,BWX科技股份有限公司,1100,1.1106
6501 JT,日立製作所有限公司,7000,1.095
VRTX US,福泰製藥公司,450,0.9729
SNDK US,晟碟公司（德拉瓦州）,100,0.7357
TSLA US,特斯拉公司,200,0.4239
6981 JT,村田製作所有限公司,1700,0.379
