股票代號,股票名稱,股數,權重
2330,台積電,22000,8.7027
GOOGL US,Alphabet 公司,4000,6.9855
NVDA US,輝達,5300,5.9875
AVGO US,博通公司,2400,5.0064
MU US,美光科技公司,948,4.7685
CRWD US,Crowdstrike控股公司,3752,3.7559
GEV US,奇異維諾瓦公司,650,3.6026
AMZN US,AMAZON. COM INC,2800,3.5497
LRCX US,科林研發股份有限公司,2021,3.369
LITE US,魯門特姆控股公司,780,3.2505
IFX GY,英飛凌科技股份有限公司,8000,3.2047
GS US,高盛集團,550,3.1879
AMD US,超微半導體公司,1100,3.1359
LLY US,禮來公司,450,2.9396
HWM US,Howmet航太公司,1700,2.6858
CAT US,Caterpillar Inc,550,2.6697
ETN US,伊頓公開有限公司,1000,2.207
MSFT US,Microsoft Corp,1000,2.0848
ENR GY,Siemens Energy AG,2200,2.0707
4062 JT,Ibiden Co Ltd,3500,2.0275
COHR US,連貫公司,1300,2.0051
SNDK US,晟碟公司（德拉瓦州）,250,1.9616
6981 JT,村田製作所有限公司,7000,1.9402
6506 JT,安川電機公司,11000,1.8772
NET US,Cloudflare公司,1200,1.7182
SU FP,施奈德電機公司,950,1.5837
GLEN LN,嘉能可公司,40000,1.5643
8306 JT,三菱UFJ金融集團公司,12000,1.5024
SNOW US,Snowflake公司,850,1.2445
JPM US,摩根大通銀行,500,0.9646
AAPL US,蘋果公司,339,0.6166
