股票代號,股票名稱,股數,權重
2330,台積電,20000,8.4449
NVDA US,輝達,5000,6.0577
GOOGL US,Alphabet 公司,3000,5.6362
MU US,美光科技公司,800,4.3303
LITE US,魯門特姆控股公司,780,4.0132
AMD US,超微半導體公司,1400,4.0105
AMZN US,AMAZON. COM INC,2800,3.9905
AVGO US,博通公司,1800,3.6164
CRWD US,Crowdstrike控股公司,3000,3.4423
GS US,高盛集團,550,3.1417
IFX GY,英飛凌科技股份有限公司,8000,3.0189
LLY US,禮來公司,450,2.7866
MSFT US,Microsoft Corp,1000,2.7508
GEV US,奇異維諾瓦公司,500,2.6565
ETN US,伊頓公開有限公司,1000,2.3609
COHR US,連貫公司,1300,2.2033
HWM US,Howmet航太公司,1700,2.1664
ENR GY,Siemens Energy AG,2200,2.0451
NET US,Cloudflare公司,1200,2.0416
SNOW US,Snowflake公司,1100,2.0086
JPM US,摩根大通銀行,1000,1.9771
6981 JT,村田製作所有限公司,7000,1.8526
LRCX US,科林研發股份有限公司,1100,1.8207
GLEN LN,嘉能可公司,40000,1.818
SNDK US,晟碟公司（德拉瓦州）,200,1.8131
AMAT US,應用材料,700,1.7735
SU FP,施奈德電機公司,900,1.6883
2454,聯發科,2000,1.6066
8306 JT,三菱UFJ金融集團公司,12000,1.5815
ASML NA,艾司摩爾控股公司,120,1.1432
AAPL US,蘋果公司,600,1.1065
MA US,萬事達卡,350,1.1057
TSEM US,塔爾半導體有限公司,850,0.9979
DDOG US,數據狗公司,700,0.8594
NBIS UW,尼比厄斯集團公眾有限公司,400,0.4985
HOOD US,羅賓漢市場公司,741,0.463
