股票代號,股票名稱,股數,權重
2383,台光電子材料,99000,4.88
2330,台灣積體電路製造,254000,4.86
2886,兆豐金融控股,10357000,3.92
2059,川湖科技,36000,3.6
2454,聯發科技,107000,3.6
2892,第一金融控股,12465000,3.32
3711,日月光投資控股,668000,3.29
3653,健策精密工業,75000,2.91
2308,台達電子工業,192000,2.89
2880,華南金融控股,8745388,2.72
7769,鴻勁精密,51000,2.69
2408,南亞科技,487000,1.99
2357,華碩電腦,242000,1.93
2345,智邦科技,103000,1.89
2368,金像電子（股）公司,219000,1.78
2887,台新新光金融控股,5894360,1.78
6223,旺矽科技,34000,1.75
6669,緯穎科技服務,34000,1.75
3081,聯亞光電工業,84700,1.72
6805,富世達,115000,1.66
2885,元大金融控股,2926000,1.63
3706,神達控股,2114000,1.57
9941,裕融企業,2270000,1.53
6515,穎崴科技,28000,1.51
3017,奇鋐科技,56000,1.45
2395,研華,251000,1.37
3037,欣興電子,163000,1.33
5534,長虹建設,2069000,1.31
2890,永豐金融控股,4017780,1.3
2360,致茂電子,70000,1.29
5274,信驊科技,9000,1.27
2393,億光電子工業,2419000,1.22
6121,新普科技,366000,1.21
2727,王品餐飲,647000,1.2
2441,超豐電子,1219000,1.17
2382,廣達電腦,443500,1.16
3665,貿聯控股（BizLink Holding In,65000,1.14
3702,大聯大控股,1245000,1.14
6274,台燿科技,85000,1.14
5904,寶雅國際,1770000,1.12
5439,高技企業,560000,1.11
3026,禾伸堂企業,213000,1.1
2451,創見資訊,457000,1.07
3293,鈊象電子,164000,0.98
4904,遠傳電信,1226000,0.97
2884,玉山金融控股,3184000,0.96
4746,台耀化學,2276000,0.94
9945,潤泰創新國際,3964000,0.94
9939,宏全國際,886000,0.94
6435,大中積體電路,437000,0.91
8210,勤誠興業,112000,0.9
6138,茂達電子,368000,0.87
5434,崇越科技,198000,0.82
9958,世紀鋼鐵結構,886000,0.73
3227,原相科技,460000,0.73
4551,智伸科技,398000,0.52
3090,日電貿,363000,0.51
2618,長榮航空,956000,0.3
6782,視陽光學,77000,0.12
