股票代號,股票名稱,股數,權重
2330,台灣積體電路製造,279000,5.78
3702,大聯大控股,5267000,4.59
2383,台光電子材料,89000,4.2
2059,川湖科技,32000,3.94
3653,健策精密工業,77000,3.73
2454,聯發科技,96000,3.19
2441,超豐電子,2890000,2.83
7769,鴻勁精密,50000,2.72
3706,神達控股,3428000,2.69
2308,台達電子工業,175000,2.66
3081,聯亞光電工業,84700,2.45
6669,緯穎科技服務,40000,2.34
3037,欣興電子,227000,2.3
2408,南亞科技,479000,2.23
2357,華碩電腦,238000,1.98
2368,金像電子（股）公司,219000,1.94
2886,兆豐金融控股,4616000,1.83
2345,智邦科技,101000,1.81
9941,裕融企業,2371000,1.77
6223,旺矽科技,40000,1.75
6515,穎崴科技,33000,1.73
2382,廣達電腦,598500,1.71
3017,奇鋐科技,56000,1.61
5534,長虹建設,2382000,1.55
2892,第一金融控股,5374000,1.54
2887,台新新光金融控股,4752360,1.52
2395,研華,251000,1.46
3026,禾伸堂企業,246000,1.43
2885,元大金融控股,2615040,1.42
2880,華南金融控股,4069388,1.38
6805,富世達,68000,1.3
2360,致茂電子,70000,1.2
5274,信驊科技,9000,1.18
2393,億光電子工業,2056000,1.17
3665,貿聯控股（BizLink Holding In,65000,1.15
2890,永豐金融控股,3202780,1.08
2884,玉山金融控股,3184000,1.05
2727,王品餐飲,524000,1.05
2451,創見資訊,393000,1.01
4746,台耀化學,2276000,0.97
5439,高技企業,428000,0.96
3008,大立光電,16000,0.95
6274,台燿科技,75000,0.93
3293,鈊象電子,144000,0.87
5434,崇越科技,160000,0.73
6138,茂達電子,284000,0.72
5904,寶雅國際,1077000,0.69
8210,勤誠興業,78000,0.64
3227,原相科技,361000,0.61
6435,大中積體電路,260000,0.59
4904,遠傳電信,650000,0.57
9939,宏全國際,496000,0.57
9958,世紀鋼鐵結構,685000,0.55
3090,日電貿,363000,0.53
6121,新普科技,146000,0.51
4551,智伸科技,313000,0.46
9945,潤泰創新國際,1665000,0.41
2618,長榮航空,956000,0.35
3711,日月光投資控股,39000,0.2
