股票代號,股票名稱,股數,權重
2330,台灣積體電路製造,515000,7.58
2308,台達電子工業,326000,4.61
2383,台光電子材料,107000,3.26
2357,華碩電腦,700000,2.92
2317,鴻海精密工業,1700000,2.73
1477,聚陽實業,1886000,2.68
7769,鴻勁精密,72000,2.68
6669,緯穎科技服務,77000,2.57
2382,廣達電腦,1119000,2.45
2345,智邦科技,159000,2.43
2618,長榮航空,10090000,2.31
3017,奇鋐科技,147000,2.31
2385,群光電子,2598000,2.24
2368,金像電子（股）公司,259000,2.21
6515,穎崴科技,33000,2.04
3665,貿聯控股（BizLink Holding In,112000,1.98
6223,旺矽科技,61000,1.97
3526,凡甲科技,746000,1.89
2360,致茂電子,128000,1.83
1319,東陽實業廠,3468000,1.79
5274,信驊科技,16000,1.74
3592,瑞鼎科技,1011000,1.68
2393,億光電子工業,3537000,1.67
2408,南亞科技,936000,1.65
6121,新普科技,656000,1.64
2548,華固建設,1991000,1.58
3711,日月光投資控股,461000,1.53
4915,致伸科技,3290000,1.53
2059,川湖科技,42000,1.44
9910,豐泰企業,2853000,1.35
8299,群聯電子,85000,1.33
8210,勤誠興業,140000,1.27
2344,華邦電子,1810000,1.24
6274,台燿科技,141000,1.24
2731,雄獅旅行社,1207000,1.24
6805,富世達,88000,1.12
9941,裕融企業,2136000,1.04
6670,復盛應用科技,606000,0.99
8454,富邦媒體科技,774000,0.97
9802,鈺齊國際,1851000,0.96
9938,台灣百和工業,2956000,0.85
5534,長虹建設,1640000,0.83
2454,聯發科技,34000,0.79
2727,王品餐飲,510000,0.77
6768,志強國際企業,1365000,0.77
2204,中華汽車工業,2112000,0.74
4105,台灣東洋藥品工業,1497000,0.73
9907,統一實業,5837000,0.64
4746,台耀化學,1672000,0.58
