股票代號,股票名稱,股數,權重
2330,台灣積體電路製造,372000,7.08
2059,川湖科技,73000,4.79
2454,聯發科技,141000,3.95
2308,台達電子工業,258000,3.73
2383,台光電子材料,99000,3.7
7769,鴻勁精密,62000,3.13
3653,健策精密工業,95000,2.54
3711,日月光投資控股,497000,2.54
2408,南亞科技,671000,2.21
2368,金像電子（股）公司,280000,2.16
6223,旺矽科技,42000,1.96
6515,穎崴科技,36000,1.81
2345,智邦科技,103000,1.79
2885,元大金融控股,2926000,1.58
3081,聯亞光電工業,128700,1.58
2357,華碩電腦,242000,1.41
5534,長虹建設,2069000,1.4
2360,致茂電子,88000,1.35
2393,億光電子工業,2419000,1.34
2886,兆豐金融控股,3385000,1.34
2618,長榮航空,3905000,1.34
6669,緯穎科技服務,34000,1.31
9938,台灣百和工業,3414000,1.3
9941,裕融企業,1866000,1.28
2204,中華汽車工業,2641000,1.23
2382,廣達電腦,443500,1.2
2727,王品餐飲,647000,1.18
5274,信驊科技,11000,1.18
6670,復盛應用科技,530000,1.14
6121,新普科技,366000,1.13
3665,貿聯控股（BizLink Holding In,76000,1.12
2892,第一金融控股,3940000,1.12
2395,研華,251000,1.07
6274,台燿科技,109000,1.06
4904,遠傳電信,1226000,1.05
8210,勤誠興業,112000,1.02
3017,奇鋐科技,56000,1.02
6805,富世達,89000,1.0
3702,大聯大控股,1079000,0.98
4746,台耀化學,2276000,0.98
3293,鈊象電子,164000,0.94
2884,玉山金融控股,3184000,0.93
3037,欣興電子,139000,0.92
9939,宏全國際,886000,0.92
5904,寶雅國際,177000,0.9
9945,潤泰創新國際,3964000,0.87
2451,創見資訊,457000,0.87
3706,神達控股,1074000,0.79
4915,致伸科技,1442000,0.78
9907,統一實業,6196000,0.78
2890,永豐金融控股,2302000,0.77
5439,高技企業,340000,0.74
1319,東陽實業廠,1159000,0.71
2887,台新新光金融控股,2366000,0.7
6138,茂達電子,275000,0.7
3227,原相科技,460000,0.68
3592,瑞鼎科技,354000,0.68
6768,志強國際企業,1125000,0.65
9802,鈺齊國際,1040000,0.64
6435,大中積體電路,257000,0.62
3090,日電貿,363000,0.59
3026,禾伸堂企業,103000,0.59
2347,聯強國際,834000,0.59
9958,世紀鋼鐵結構,626000,0.58
2317,鴻海精密工業,261000,0.51
3045,台灣大哥大,558000,0.51
6782,視陽光學,308000,0.49
2880,華南金融控股,1438000,0.48
2441,超豐電子,427000,0.45
5434,崇越科技,54000,0.25
4551,智伸科技,151000,0.24
